Date,ID,Field,Plot,Row,Col,Entry,Treatment,PC1,PC2,HT.x,HT2.x,R.x,G.x,B.x,VI1.x,VI2.x,VI3.x,VI4.x,VI5.x,VI6.x,VI7.x,VARI.x,H.x,GA.x,GGA.x,CSI.x,NIR.x,RGE.x,RED.x,GRN.x,NDVI.x,OSAVI.x,SAVI.x,SAVIl.x,SAVIRE1.x,SAVIRE2.x,MCARI.x,MSR.x,GRNDVI.x,NDRE.x,NDGR.x,CHLG.x,CC1.x,ARI.x,SRRED.x,SRRGE.x,SRGRN.x,SRGRNRED.x,R2.x,G2.x,NIR2.x,NDVI2.x,OSAVI2.x,SAVI2.x,SAVIl2.x,MSR2.x,NDGR2.x,CHLG2.x,SRR2.x,SRG2.x,ARI2.x,HTNDVI2.x,HT.y,HT2.y,R.y,G.y,B.y,VI1.y,VI2.y,VI3.y,VI4.y,VI5.y,VI6.y,VI7.y,VARI.y,H.y,GA.y,GGA.y,CSI.y,NIR.y,RGE.y,RED.y,GRN.y,NDVI.y,OSAVI.y,SAVI.y,SAVIl.y,SAVIRE1.y,SAVIRE2.y,MCARI.y,MSR.y,GRNDVI.y,NDRE.y,NDGR.y,CHLG.y,CC1.y,ARI.y,SRRED.y,SRRGE.y,SRGRN.y,SRGRNRED.y,R2.y,G2.y,NIR2.y,NDVI2.y,OSAVI2.y,SAVI2.y,SAVIl2.y,MSR2.y,NDGR2.y,CHLG2.y,SRR2.y,SRG2.y,ARI2.y,HTNDVI2.y
230216,439,525.1,145,19,1,grp1_090,95,100,100,0.371356043,0.43578815,101.1054419,118.8573651,62.88957842,0.080983938,-0.235502489,1.176523818,1.911360761,0.620152328,0.734836943,0.030117606,0.112951029,79.00710598,1035,76,0.926570048,0.227116712,0.143438247,0.020351021,0.045085477,0.833627957,0.58604102,0.413466464,0.330687154,0.155356859,0.166044987,0.742179538,2.915172757,0.377576228,0.224615588,0.667091604,4.036388246,0.336146582,3.455529539,11.23855529,1.580858707,5.036388246,2.222014847,4116.16454,5243.227893,19971.04412,0.656169086,0.761151057,0.98423309,1.312283403,1.590270914,0.581973501,2.806609916,4.861287306,3.806609916,-1.054677391,0.286257193,0.407933853,0.461679502,103.2462752,120.005615,66.63801638,0.075222654,-0.216758716,1.162838268,1.809796562,0.644207149,0.646958295,0.030658641,0.106975813,78.80332396,259,8,0.969111969,0.262378665,0.160208693,0.020762204,0.048936975,0.853357941,0.632382586,0.46271418,0.376559189,0.178030575,0.188467847,0.911130672,3.158988809,0.404818346,0.241831519,0.685625998,4.369680294,0.360800024,3.73118918,12.70901083,1.638491114,5.369680294,2.365417831,4080.610432,5382.835336,21361.76965,0.678893544,0.78751155,1.018320269,1.35773363,1.696599092,0.597051077,2.972649937,5.242226301,3.972649937,-1.269576364,0.313405681
230216,440,525.1,153,20,8,chck_003,3,100,100,0.507738944,0.495043399,126.8621126,151.1400507,69.86801986,0.087637009,-0.292229514,1.192223186,2.184184432,0.548485677,0.991961246,0.044562561,0.116777136,77.91458915,1037,0,1,0.312414292,0.211647991,0.029425717,0.073403652,0.827079744,0.652693714,0.50318235,0.421130064,0.154827247,0.161330649,1.122912813,2.825272134,0.427339782,0.191804642,0.619104896,3.257683355,0.2939238,2.782387629,10.67007553,1.475295726,4.257683355,2.503391428,5948.528694,8030.111055,26833.66406,0.636561031,0.738407179,0.954826931,1.273083086,1.495792784,0.538888754,2.341670815,4.517034178,3.341670815,-1.175363363,0.315144896,0.546417944,0.511977036,127.2242473,151.8628933,70.80082549,0.08868421,-0.288031935,1.194755526,2.1709301,0.55378882,0.976174575,0.048445022,0.118479672,78.23688744,263,0,1,0.343535654,0.228556463,0.030880016,0.079767564,0.835171253,0.678641512,0.536301619,0.454934212,0.168044196,0.174035162,1.250627424,2.915133874,0.442530205,0.20100496,0.623216399,3.311356549,0.307068683,2.80794622,11.18574961,1.503410329,4.311356549,2.592675925,5663.172317,7632.510304,25451.5535,0.635152116,0.736772651,0.952712802,1.270263241,1.489148142,0.537932184,2.331611941,4.493237536,3.331611941,-1.161625595,0.325183303
230216,441,525.1,161,21,1,grp1_126,131,100,100,0.492111959,0.474974737,107.2064398,127.65514,61.73473549,0.087444884,-0.27164386,1.19181909,2.088708508,0.573656408,0.896889418,0.042978504,0.118278468,78.60464234,1035,0,1,0.257857116,0.16707811,0.023011413,0.053337032,0.834554413,0.614790963,0.449107412,0.365517046,0.15671298,0.165806424,0.889081095,2.914548989,0.395698684,0.212731626,0.655970123,3.82899988,0.321632515,3.28746883,11.20190589,1.541531049,4.82899988,2.316259893,4529.796595,5928.802531,22050.53605,0.65693854,0.762044079,0.985389111,1.313827218,1.591467853,0.573947065,2.709835144,4.860305947,3.709835144,-1.150470803,0.311933061,0.543867512,0.484940243,102.1504141,120.8330417,59.74000923,0.084110599,-0.264189577,1.183853674,2.040936902,0.582907184,0.857083228,0.045628549,0.114537257,78.332504,259,0,1,0.301763483,0.193022321,0.024793107,0.060559564,0.848116499,0.660074327,0.502433569,0.41744925,0.173349447,0.181397687,1.107241641,3.082899724,0.419338067,0.219843129,0.665667836,3.991057612,0.332977069,3.426907703,12.21682075,1.564149908,4.991057612,2.446808406,4383.410556,5566.112856,19771.82436,0.635744957,0.737459242,0.953597603,1.271437031,1.492680863,0.558906269,2.547582828,4.507458037,3.547582828,-0.959875209,0.308291979
230216,442,525.1,169,22,8,chck_002,2,100,100,0.408379329,0.435454371,105.6190657,125.7106974,58.06723368,0.087167464,-0.29240821,1.191125404,2.18091552,0.548031712,0.989790116,0.035708554,0.116138765,77.81052057,1036,0,1,0.272924133,0.175663503,0.022798238,0.052668937,0.845619839,0.636284315,0.471244929,0.385922327,0.163808676,0.172626094,0.994059923,3.051082944,0.396115392,0.216521859,0.676271251,4.188266936,0.328368929,3.63488291,12.02283471,1.553384026,5.188266936,2.315731694,4569.411432,5989.264758,23843.0547,0.678166925,0.786669194,1.017232449,1.356286015,1.694404279,0.598124678,2.987160808,5.237262406,3.987160808,-1.250101599,0.295355974,0.485091198,0.441198749,102.5941184,123.0817198,55.68684709,0.091029208,-0.297967816,1.200398972,2.224326827,0.541350538,1.023927856,0.044057559,0.120653747,78.23390068,260,0,1,0.288225625,0.181178157,0.022858513,0.0537521,0.853038467,0.653392174,0.490724833,0.404781038,0.175949706,0.18482057,1.056665557,3.150475644,0.403413138,0.228096938,0.685639518,4.367439754,0.344057496,3.775923609,12.64262375,1.591516145,5.367439754,2.355984645,4444.095442,5849.704681,24278.38164,0.690467733,0.800938103,1.035683549,1.380887332,1.756793523,0.611558569,3.152088455,5.47169257,4.152088455,-1.319604115,0.304628614
230216,443,525.1,177,23,1,grp1_153,158,100,100,0.375619898,0.44835238,101.3573852,118.5803758,60.68629618,0.078880006,-0.254299201,1.171676004,1.981017617,0.595653668,0.809341612,0.029565505,0.108337236,77.77657286,1036,0,1,0.232615173,0.146712295,0.021734147,0.046273833,0.827166472,0.588299824,0.418180769,0.3356061,0.157748007,0.168303338,0.721142368,2.839162352,0.360924684,0.225327264,0.666307697,4.025300391,0.335926808,3.442412779,10.78989023,1.582887612,5.025300391,2.136814932,4123.794637,5288.791746,19918.57689,0.654757449,0.759513562,0.982115652,1.309460177,1.583509648,0.577963652,2.763263253,4.836586451,3.763263253,-1.073323198,0.293722705,0.434400384,0.46710068,104.9396666,121.9715367,63.79322553,0.075279677,-0.24543812,1.163103971,1.924909634,0.6064746,0.761805663,0.032734933,0.104356754,77.48654091,259,0,1,0.262887105,0.161076497,0.020894434,0.047977797,0.85267613,0.632461762,0.463074681,0.376970509,0.177085043,0.187418005,0.909687752,3.145704702,0.393382261,0.240152605,0.691283928,4.482785707,0.358711102,3.850394196,12.6132604,1.632391511,5.482785707,2.300171071,4185.777613,5412.608445,21662.31767,0.675808369,0.783932841,1.013692885,1.351564291,1.68006602,0.59948947,3.002384454,5.178177737,4.002384454,-1.175793283,0.315677151
230216,444,525.1,185,24,8,chck_003,3,100,100,0.483424876,0.415799178,100.7567598,117.0191146,58.39482105,0.07501883,-0.268833964,1.162419851,2.024335946,0.577068674,0.861916095,0.036268855,0.102154659,76.6047885,1035,0,1,0.244512417,0.154300815,0.022363144,0.044499455,0.831560654,0.602656992,0.433929768,0.350370563,0.161732602,0.17192326,0.765413017,2.876934268,0.330945437,0.225518204,0.691372516,4.493080848,0.336843447,3.909477701,10.97393147,1.583603148,5.493080848,1.994481574,4160.463859,5163.358719,20930.70147,0.66758605,0.774394868,1.00135907,1.335118755,1.640790401,0.603438878,3.053390167,5.035968795,4.053390167,-0.982578628,0.277626774,0.549768407,0.435376056,98.62668742,115.5723934,55.27447976,0.079426603,-0.283623863,1.172670175,2.106156375,0.558616843,0.9334862,0.043678158,0.106815389,76.85393616,260,0,1,0.266759516,0.163657284,0.021925611,0.046158175,0.848047448,0.632868985,0.465577093,0.37993154,0.177822194,0.187981381,0.884196842,3.079289995,0.355901822,0.239468127,0.704954725,4.784069991,0.356965636,4.153848027,12.18605743,1.630221964,5.784069991,2.107572603,4135.50704,5185.192587,20956.00926,0.670260302,0.777496983,1.005370382,1.340467083,1.65162233,0.603122658,3.042550036,5.070759374,4.042550036,-1.028209338,0.291786964
230216,445,525.1,193,25,1,grp1_034,39,100,100,0.491053215,0.536693347,122.2550535,148.8965139,63.21885258,0.098650931,-0.320831531,1.219008027,2.379573344,0.51493457,1.160565317,0.048492907,0.128367862,78.66141874,1037,0,1,0.349215894,0.224715455,0.027726678,0.070095201,0.852698942,0.693765796,0.549243451,0.466517237,0.181228305,0.187635458,1.351718393,3.148678839,0.433123295,0.216529647,0.665554352,3.992153747,0.329666652,3.438854079,12.63963434,1.553299668,4.992153747,2.530912483,5362.245381,7498.080863,28616.64878,0.684172092,0.793635873,1.026242972,1.368303742,1.723797164,0.584467101,2.821639278,5.34538189,3.821639278,-1.523742612,0.367277329,0.513305192,0.549683614,117.9815591,144.7534351,58.51638187,0.102282397,-0.339501759,1.227974663,2.500432351,0.493859204,1.272457687,0.052510901,0.131331381,78.63405392,261,0,1,0.377620399,0.23755962,0.028714083,0.074040248,0.858667941,0.714612077,0.577408045,0.496165157,0.195605225,0.201566225,1.459956267,3.232765191,0.441270477,0.227675489,0.672133148,4.103771331,0.344648609,3.513924419,13.17636773,1.589846912,5.103771331,2.581515365,5436.288309,7620.377606,29939.07846,0.692381212,0.803158566,1.038557112,1.384723208,1.766793664,0.593757304,2.930389235,5.50989185,3.930389235,-1.579502615,0.380594075
230216,446,525.1,201,26,8,chck_001,1,100,100,0.309478317,0.467566879,105.6937986,122.5106837,62.43543381,0.074190212,-0.259545725,1.160518416,1.979703798,0.588515124,0.819185381,0.023286705,0.101758757,76.76839954,1036,0,1,0.248721241,0.161367606,0.025882032,0.049861493,0.810500982,0.593677739,0.430877392,0.349294122,0.154378303,0.163782409,0.715739975,2.647753342,0.316666345,0.212681603,0.665249541,3.99803325,0.317280609,3.45646053,9.672536015,1.54157272,4.99803325,1.930841177,4284.979479,5462.192522,20361.44422,0.650933496,0.755077934,0.976380358,1.301813965,1.564650175,0.575492424,2.73235812,4.766315176,3.73235812,-1.033957057,0.304704246,0.36222129,0.512748137,101.3272347,119.7491252,57.47942722,0.083722345,-0.278412338,1.182855905,2.100822839,0.565061639,0.917966934,0.030322238,0.112850376,77.74853821,259,0,1,0.27196327,0.172208754,0.025990542,0.052446379,0.825351999,0.622755734,0.462185364,0.378898434,0.169043842,0.178287203,0.817029203,2.800495274,0.33754807,0.224519392,0.676515728,4.199766078,0.334431405,3.619570807,10.51483869,1.580195271,5.199766078,2.020900515,3971.591513,5112.245353,19571.76877,0.662010022,0.767926386,0.992993858,1.323963579,1.612534064,0.584933583,2.828704321,4.929906494,3.828704321,-1.101202174,0.339423502
230216,447,525.1,209,27,1,grp1_065,70,100,100,0.335267072,0.441128567,102.1208553,120.6293353,58.29170625,0.08373321,-0.276409721,1.183039629,2.096100286,0.567870843,0.913060657,0.028040584,0.112941912,77.80228092,1035,0,1,0.248054315,0.166760389,0.023202526,0.050182028,0.828212379,0.603437837,0.436443701,0.35324652,0.142391851,0.15088097,0.869951813,2.83609713,0.367037205,0.194703435,0.663175475,3.949805174,0.297480156,3.464076792,10.73001111,1.485728382,4.949805174,2.16521951,3966.805855,5238.261029,20044.22384,0.668779932,0.775779521,1.003148885,1.337503832,1.646538418,0.584377065,2.826495543,5.056899976,3.826495543,-1.230404433,0.295130759,0.365606885,0.460395309,98.65206694,115.7244078,58.01663623,0.080446868,-0.263436237,1.175312412,2.026140818,0.584123319,0.850828406,0.029353246,0.109686833,77.71968287,259,0,1,0.27565433,0.17680929,0.024374454,0.054612905,0.837478028,0.633393581,0.470962846,0.386470934,0.16579922,0.174627409,0.934017018,2.94548669,0.383048027,0.218421692,0.669424728,4.063787284,0.329224456,3.503946357,11.37402032,1.559840928,5.063787284,2.244282988,4083.906772,5398.510054,20887.72853,0.672741244,0.78037483,1.009091611,1.345428477,1.665375856,0.589037458,2.873622233,5.125000025,3.873622233,-1.251377792,0.309725073
230216,448,525.1,217,28,8,chck_004,4,100,100,0.335762704,0.448158995,98.93152421,115.7871671,57.38247298,0.078716951,-0.267563754,1.171074707,2.030966478,0.578359275,0.859891771,0.026504637,0.107193957,77.28349387,1036,0,1,0.229622595,0.158913448,0.023187338,0.047748137,0.816118786,0.579400558,0.410926709,0.329329697,0.128544354,0.136908527,0.781420306,2.697662865,0.346258228,0.181387213,0.655303544,3.810500038,0.27859641,3.366244242,9.927714895,1.444255797,4.810500038,2.062017219,3983.931053,5083.7998,18586.61021,0.646394056,0.749811774,0.969569543,1.292730671,1.540252462,0.569801832,2.659502543,4.6729805,3.659502543,-1.013477957,0.289647176,0.36763081,0.455094282,98.74224759,115.7957742,57.97465087,0.079687964,-0.261790433,1.173392988,2.010771308,0.58565563,0.83737832,0.029183549,0.108906043,77.65121844,259,0,1,0.248133245,0.166050695,0.023243475,0.049616049,0.828596278,0.60453635,0.43718179,0.353695813,0.144547062,0.153248654,0.857532932,2.835248751,0.36218887,0.198161984,0.666661974,4.005541982,0.302342702,3.510867607,10.71023772,1.494674375,5.005541982,2.138757417,3993.046315,5062.184612,18250.13195,0.640611269,0.743103713,0.960895251,1.281164798,1.513961584,0.565305125,2.611907577,4.58048615,3.611907577,-0.968578573,0.291548834
230216,449,525.1,225,29,1,grp1_108,113,100,100,0.358356,0.481406173,101.5860952,117.2992539,60.21301512,0.07217911,-0.25818536,1.155774672,1.966664676,0.590374489,0.810890004,0.025994305,0.099209771,76.48527879,1036,0,1,0.235903574,0.16190451,0.02240763,0.048159065,0.826044403,0.591387082,0.421932642,0.339124511,0.132970655,0.141384752,0.84701513,2.806560653,0.364713838,0.185648608,0.660528309,3.899657704,0.285319454,3.441250908,10.54530277,1.458406796,4.899657704,2.15146985,3881.466703,4916.785804,19254.57961,0.663962425,0.770191068,0.99592204,1.327867258,1.62191468,0.592470203,2.918705294,4.964003844,3.918705294,-1.04529855,0.319691036,0.386885132,0.500929152,101.048972,117.5828507,58.15714207,0.076200349,-0.27287191,1.165125732,2.047896579,0.572198374,0.882770847,0.029491241,0.103406943,76.69046208,260,0,1,0.252467889,0.16995331,0.02283742,0.050119833,0.834076685,0.611860681,0.444232147,0.360095446,0.143909082,0.152363091,0.91913521,2.899811924,0.374063623,0.195609947,0.668719794,4.047496545,0.299558577,3.558938909,11.08900571,1.488557636,5.047496545,2.19745798,4071.128639,5137.478137,20459.32727,0.668063735,0.774948867,1.002075134,1.336072889,1.64142257,0.598532827,2.990728624,5.034498985,3.990728624,-1.043770361,0.334654341
230216,450,525.1,233,30,8,chck_005,5,100,100,0.387938506,0.462844677,106.8059709,123.8331328,61.5145454,0.074264063,-0.272385365,1.160620886,2.038960073,0.573059001,0.878339186,0.028761291,0.100858423,76.38269386,1036,0,1,0.243588957,0.165653677,0.024837208,0.053182991,0.814676065,0.591740233,0.426662635,0.344715326,0.137955957,0.146375639,0.795257416,2.684127756,0.36390741,0.190091525,0.641215899,3.584166688,0.289390286,3.112857545,9.856067609,1.471309142,4.584166688,2.147924987,4214.170167,5428.316273,19484.65471,0.643736357,0.74672912,0.965584111,1.28741825,1.528741321,0.563398603,2.590669216,4.63361902,3.590669216,-1.042949804,0.298172991,0.419046552,0.483237672,106.5764034,122.6654427,62.45096693,0.07044347,-0.262713681,1.151663794,1.976677696,0.584439194,0.825013902,0.029502356,0.096602274,76.02360845,259,0,1,0.263706553,0.173296027,0.025445988,0.055524095,0.823945718,0.615209576,0.452788502,0.369584553,0.154672198,0.163332532,0.854605864,2.784283846,0.372083916,0.206952684,0.652044164,3.757072931,0.312465764,3.234172384,10.42035217,1.522900547,4.757072931,2.189301485,4213.074833,5446.792135,20059.28726,0.652613364,0.757026498,0.978899827,1.305172812,1.567488212,0.572443171,2.682935679,4.766382092,3.682935679,-1.083446413,0.315341082
230216,451,525.1,241,31,1,grp2_144,149,100,100,0.414207065,0.498318709,115.0795428,131.3470995,65.67272012,0.066113206,-0.275536715,1.141776562,2.016480565,0.568711314,0.874704004,0.027443499,0.0898544,74.78621604,1035,0,1,0.242442973,0.170745484,0.026988965,0.057138933,0.798507518,0.580630515,0.419230774,0.339000831,0.126179544,0.13379702,0.78260769,2.531308426,0.358802929,0.173331979,0.617604854,3.242851706,0.264790605,2.820870474,9.044323261,1.421981232,4.242851706,2.125603197,4772.605495,6192.132491,19991.26139,0.612897448,0.710956417,0.919327489,1.225745076,1.396740689,0.525434466,2.222292971,4.185763705,3.222292971,-0.963470735,0.305650853,0.435158478,0.510684162,115.2473058,131.7218573,66.55161947,0.066705765,-0.269279311,1.142983967,1.987602505,0.576016984,0.844618539,0.029025937,0.091212752,75.136447,259,0,1,0.267809772,0.184934469,0.02708467,0.060101737,0.816305439,0.613754708,0.45417995,0.371758018,0.139047281,0.146451257,0.911346701,2.695222372,0.378675177,0.18316093,0.633510628,3.459909663,0.280766029,3.010187997,9.901826964,1.449721667,4.459909663,2.220135437,4956.915685,6553.236866,21698.90428,0.62793112,0.72839571,0.941878942,1.255814941,1.456845428,0.535536525,2.308805612,4.380855465,3.308805612,-1.072049853,0.32067116
230216,452,525.1,249,32,8,chck_002,2,100,100,0.306924598,0.476458828,114.417998,133.1716233,65.57616171,0.075994832,-0.273288468,1.164621883,2.045904061,0.571358871,0.881282177,0.023446397,0.10312996,76.6269325,1036,0,1,0.261236352,0.182751149,0.026338805,0.057596359,0.816320033,0.607957277,0.446842646,0.364551761,0.132813049,0.140063123,0.922190398,2.702643538,0.372547036,0.176375039,0.638346014,3.538669998,0.271764227,3.108533328,9.962718694,1.43013667,4.538669998,2.191675409,4744.678682,6203.151423,21651.66212,0.639379922,0.741676195,0.95905164,1.278711198,1.509364487,0.553154971,2.488994702,4.566281376,3.488994702,-1.077286674,0.304693277,0.350474305,0.484882859,112.7870705,132.4497006,63.77998342,0.080297441,-0.278416582,1.174658715,2.083349362,0.564697453,0.908690647,0.028138588,0.108416805,77.17611829,259,0,1,0.282443417,0.191897595,0.027186963,0.061299387,0.824390518,0.630432184,0.472866762,0.389785327,0.14800004,0.155352197,0.984710027,2.786079266,0.385898804,0.191077608,0.643334683,3.611409018,0.292285771,3.137690266,10.42265155,1.473718753,4.611409018,2.258797858,4678.039113,6176.01906,22830.79325,0.659968702,0.765559233,0.989935027,1.319889335,1.60145918,0.574162535,2.698943894,4.886877393,3.698943894,-1.187933499,0.320024473
230216,453,525.1,257,33,1,grp2_015,20,100,100,0.3600582,0.47549853,117.3138909,139.7480985,62.19666934,0.087695854,-0.310475963,1.192385203,2.277580264,0.527223133,1.085195061,0.031573238,0.115332975,77.35201002,1035,0,1,0.30085668,0.201980061,0.026631628,0.061363642,0.836700425,0.651465504,0.496351899,0.412693755,0.155747447,0.162756842,1.127679804,2.938996546,0.394818384,0.196054698,0.660476814,3.906529459,0.300680803,3.41724657,11.34345314,1.489282889,4.906529459,2.30830145,4739.111417,6456.486869,24397.8493,0.673755642,0.781552236,1.01061605,1.347464848,1.672038029,0.580192324,2.778392837,5.153207169,3.778392837,-1.374814331,0.320404682,0.381362336,0.478154571,117.7847014,140.206786,61.53996233,0.087288226,-0.316426431,1.191373744,2.303261543,0.520040091,1.111887799,0.033269764,0.114351587,77.09967791,259,0,1,0.325958221,0.213069178,0.027344081,0.064230975,0.845163441,0.674724193,0.524842502,0.441256949,0.171152543,0.178008135,1.2231311,3.043055723,0.403074623,0.209617133,0.670774972,4.082999179,0.319587171,3.551977247,11.96744788,1.531021932,5.082999179,2.353108451,4774.037138,6486.160558,25576.77667,0.685404453,0.795064963,1.028089698,1.370763621,1.729385808,0.595199003,2.943154805,5.364803351,3.943154805,-1.421648546,0.327728043
230216,454,525.1,265,34,8,chck_005,5,100,100,0.376401444,0.508482229,118.617737,137.2648594,67.19322106,0.073211991,-0.278892904,1.158148006,2.059496815,0.564469723,0.901348809,0.027679653,0.099003697,75.94590584,1036,0,1,0.27326202,0.185129591,0.028464867,0.059797536,0.810690816,0.614131043,0.457442997,0.375777721,0.146667056,0.154341035,0.868795158,2.64740172,0.355343863,0.192324261,0.640504001,3.57559482,0.29173053,3.098190104,9.664189509,1.477404716,4.57559482,2.10765529,4908.429101,6338.822678,22339.3518,0.639220258,0.741491127,0.958812717,1.278393397,1.509189989,0.557059898,2.527417667,4.566882593,3.527417667,-1.039464927,0.325180898,0.410416263,0.521156618,115.7575914,135.9394577,63.97945295,0.080407039,-0.289533366,1.174949074,2.136676007,0.551372293,0.961726933,0.033020574,0.107641829,76.82429196,259,0,1,0.295283272,0.197119668,0.028936739,0.063045673,0.82145506,0.637951238,0.484642544,0.40221753,0.156982209,0.164327949,0.972194256,2.756815772,0.371432885,0.199461639,0.648134511,3.692196101,0.302651003,3.193033445,10.26415457,1.499162656,4.692196101,2.18464187,5064.91748,6526.437407,22911.57807,0.638110955,0.740204461,0.957149274,1.276176157,1.502758769,0.556408741,2.514632438,4.541432351,3.514632438,-1.026799913,0.332547995
230216,455,525.1,273,35,1,grp2_131,136,100,95.92274678,0.326469551,0.49047463,109.9562745,126.6975238,66.16058308,0.071315297,-0.251627874,1.154176987,1.93958722,0.598958517,0.785410233,0.024075841,0.09827464,76.4418289,1035,0,1,0.212637906,0.136585909,0.025129139,0.04912086,0.786530271,0.544665647,0.380084529,0.302356573,0.145453232,0.156134128,0.518241191,2.426261711,0.322925814,0.216169406,0.623017106,3.321616908,0.3170149,2.76645938,8.513344187,1.555157528,4.321616908,1.961238516,4208.582701,5280.743444,17434.11725,0.608318944,0.705644733,0.912457232,1.216581398,1.38294681,0.532333087,2.297718344,4.150739321,3.297718344,-0.853020978,0.29897532,0.40516995,0.519476926,106.2837101,127.1377023,59.54157848,0.089500252,-0.283006885,1.196696368,2.144430664,0.559145476,0.947734296,0.036395549,0.119990221,78.49532415,259,0,1,0.242159788,0.147036789,0.024653006,0.052042948,0.814407274,0.590203468,0.424921199,0.343077219,0.172749214,0.183970261,0.620911765,2.682903786,0.357131312,0.243637857,0.645514708,3.650341996,0.355156545,3.004037507,9.854100076,1.646304489,4.650341996,2.114990938,4191.765274,5462.326493,19448.84901,0.643348607,0.746279317,0.965002434,1.28664261,1.529705623,0.559558362,2.556892956,4.643140244,3.556892956,-1.086247288,0.334420314
230216,456,525.1,281,36,8,chck_003,3,100,100,0.569870313,0.521238189,104.8084964,128.6414769,57.01428628,0.102579571,-0.297493021,1.228832689,2.276376315,0.542045181,1.047543626,0.058588039,0.135403542,79.96346054,1035,590,0.429951691,0.301353042,0.187020519,0.022869223,0.055651846,0.858665332,0.66666691,0.506482477,0.420396369,0.183587199,0.192291502,1.140176159,3.2429445,0.418055058,0.234128677,0.688033805,4.423224364,0.352429656,3.810950065,13.27286776,1.612274299,5.423224364,2.44356328,4022.272894,5496.735574,25158.15981,0.724265189,0.840143002,1.086379122,1.448480615,1.956711955,0.641196453,3.588402017,6.293467307,4.588402017,-1.70506529,0.377649936,0.619741922,0.540918492,101.1113774,124.92198,54.78930892,0.105706921,-0.298786553,1.236574584,2.296082215,0.540410478,1.059507631,0.065415048,0.139276899,80.37171317,263,224,0.148288973,0.31847668,0.195942872,0.022986118,0.057738593,0.865419727,0.683525478,0.526722064,0.440533268,0.190959687,0.199255572,1.243797897,3.340308563,0.430608431,0.238191142,0.693181582,4.52882686,0.358745792,3.903022201,13.90126723,1.625804659,5.52882686,2.514903592,3868.311797,5418.81897,25791.09053,0.739139756,0.857397488,1.108690929,1.478229633,2.049341075,0.652706462,3.76577083,6.685378769,4.76577083,-1.919607939,0.399748358
230216,457,525.1,289,37,1,grp2_006,11,100,100,0.32143205,0.516983295,101.4215239,124.1976828,60.34002148,0.101336766,-0.256246521,1.225837328,2.076948955,0.592745574,0.851111628,0.032588713,0.137914092,81.3604962,1036,947,0.085907336,0.291736209,0.181386173,0.021456132,0.052096244,0.862603639,0.66180575,0.498014785,0.411308156,0.180217178,0.189174195,1.146428649,3.308031157,0.417373254,0.232805024,0.696603212,4.610039896,0.351508376,4.001762933,13.71909477,1.608276964,5.610039896,2.439944281,3804.622425,5145.358592,24238.85654,0.72822582,0.844737118,1.092319198,1.456399555,1.979815025,0.649190713,3.715340684,6.387435585,4.715340684,-1.672094902,0.376281741,0.370936901,0.551166627,104.6713583,127.3848465,64.03145769,0.098294919,-0.243303433,1.218369381,2.008402638,0.609394428,0.790033258,0.036412327,0.135265342,81.46058662,259,242,0.065637066,0.315271659,0.191011552,0.02137548,0.054109623,0.872950076,0.68637035,0.526869343,0.439721523,0.195474729,0.204201205,1.280444896,3.47468459,0.434399877,0.245431362,0.707003468,4.837531137,0.369009854,4.186423895,14.85326206,1.651107242,5.837531137,2.540680926,3977.953167,5355.6878,24373.518,0.719092719,0.834142833,1.07862,1.438134562,1.922268827,0.639194773,3.552315312,6.142567631,4.552315312,-1.590252319,0.396197701
230216,458,525.1,297,38,8,chck_004,4,100,100,0.360456908,0.544683689,116.2487469,143.3563882,65.02920656,0.104587056,-0.284096591,1.23372793,2.217718969,0.558033455,0.983991039,0.0377435,0.139352864,80.75466343,1036,865,0.165057915,0.326175906,0.20818576,0.026252411,0.067303724,0.850954371,0.678534809,0.527427331,0.443309019,0.179550513,0.186834483,1.227059837,3.123108487,0.439065387,0.220548515,0.657862672,3.8539451,0.334283322,3.287313438,12.47405054,1.566631663,4.8539451,2.568343904,4894.03675,6839.980855,26935.77316,0.691653228,0.8023137,1.037463498,1.383262872,1.76666141,0.594212457,2.944197971,5.517899569,3.944197971,-1.573701598,0.377083427,0.394293143,0.577403704,118.5748777,146.7368468,67.31778076,0.106557722,-0.278356173,1.238707462,2.202738395,0.565391702,0.964030933,0.041973461,0.14243952,81.27658508,259,254,0.019305019,0.345028141,0.214955139,0.027032692,0.069072334,0.854727254,0.693241785,0.546913878,0.463487889,0.192612671,0.199777193,1.266894066,3.1741893,0.437728837,0.232297073,0.666417814,3.997507506,0.349544444,3.39200042,12.79357567,1.605507086,4.997507506,2.559470698,4870.632509,6907.756205,28379.33486,0.706883371,0.819980761,1.060309097,1.413724186,1.84894344,0.608245618,3.112290357,5.838957422,4.112290357,-1.726667065,0.408157632
